1847.5	1835.68	3.16			
1850	1838.10	2.98			
1852.5	1840.52	2.97			
1855	1842.94	2.92			
1857.5	1845.37	3.00			
1860	1847.79	3.25			
1862.5	1850.21	3.55			
1865	1852.63	3.52			
1867.5	1855.06	3.33			
1870	1857.48	3.31			
1872.5	1859.82	3.19			
1875	1861.83	3.20			
1877.5	1863.84	3.09			
1880	1865.85	3.13			
1882.5	1867.86	3.05			
1885	1869.87	3.11			
1887.5	1871.88	2.95			
1890	1873.89	3.04			
1892.5	1875.90	2.97			
1895	1877.91	3.10			
1897.5	1879.92	3.05			
1900	1882.01	3.38			
1902.5	1884.12	3.29			
1905	1886.24	3.37			
1907.5	1888.35	3.19			
1910	1890.46	3.17			
1912.5	1892.57	3.17			
1915	1894.68	3.06			
1917.5	1896.79	3.00			
1920	1898.91	3.06			
1922.5	1901.02	3.01			
1925	1903.06	2.86			
1927.5	1904.99	2.84			
1930	1906.91	2.87			
1932.5	1908.84	2.81			
1935	1910.77	2.88			
1937.5	1912.70	2.94			
1940	1914.63	2.87			
1942.5	1916.56	3.38			
1945	1918.49	3.39			
1947.5	1920.42	3.53			
1950	1922.35	3.46			
1952.5	1924.36	3.38			
1955	1926.36	3.25			
1957.5	1928.37	3.13			
1960	1930.38	3.22			
1962.5	1932.38	3.26			
1965	1934.39	3.10			
1967.5	1936.40	2.97			
1970	1938.40	3.11			
1972.5	1940.41	2.86			
1975	1942.42	2.91			
1977.5	1944.81	2.81			
1980	1947.47	2.69			
1982.5	1950.13	2.74			
1985	1952.79	2.72			
1987.5	1955.44	2.88			
1990	1958.10	3.01			
1992.5	1960.76	3.04			
1995	1963.42	2.94			
1997.5	1966.08	3.05			
2000	1968.73	3.21			
2002.5	1971.37	3.17			
2005	1973.92	3.28			
2007.5	1976.46	3.25			
2010	1979.01	2.91			
2012.5	1981.56	2.99			
2015	1984.10	3.17			
2017.5	1986.65	2.90			
2020	1989.20	2.93			
2022.5	1991.75	2.82			
2025	1994.29	2.60			
2027.5	1996.84	2.80			
2030	1999.42	2.70			
2032.5	2002.01	2.72			
2035	2004.60	2.92			
2037.5	2007.18	2.99			
2040	2009.77	3.03			
2042.5	2012.36	2.98			
2045	2014.95	3.28			
2047.5	2017.54	3.14			
2050	2020.13	3.07			
2052.5	2022.72	2.98			
2055	2025.26	2.96			
2057.5	2027.76	3.08			
2060	2030.25	3.10			
2062.5	2032.74	3.24			
2065	2035.23	3.54			
2067.5	2037.72	3.54			
2070	2040.21	3.57			
2072.5	2042.70	3.64			
2075	2045.19	3.52			
2077.5	2047.68	3.51			
2080	2050.17	3.32			
2082.5	2053.10	3.35			
2085	2056.02	3.21			
2087.5	2058.94	3.24			
2090	2061.86	3.06			
2092.5	2064.79	2.99			
2095	2067.71	2.85			
2097.5	2070.63	2.82			
2100	2073.56	2.80			
2102.5	2076.48	2.91			
2105	2079.40	3.02			
2107.5	2082.34	2.99			
2110	2085.28	2.87			
2112.5	2088.23	2.86			
2115	2091.17	2.86			
2117.5	2094.12	3.08			
2120	2097.06	3.04			
2122.5	2100.01	3.04			
2125	2102.95	2.86			
2127.5	2105.90	2.83			
2130	2108.84	2.68			
2132.5	2111.71	2.65			
2135	2114.28	2.65			
2137.5	2116.85	2.70			
2140	2119.42	2.59			
2142.5	2121.99	2.80			
2145	2124.55	2.96			
2147.5	2127.12	3.36			
2150	2129.69	3.51			
2152.5	2132.26	3.58			
2155	2134.83	3.59			
2157.5	2137.40	3.46			
2160	2139.98	3.51			
2162.5	2142.56	3.30			
2165	2145.14	3.24			
2167.5	2147.72	3.13			
2170	2150.30	3.05			
2172.5	2152.88	3.03			
2175	2155.46	2.92			
2177.5	2158.04	2.86			
2180	2160.61	2.72			
2182.5	2163.19	2.77			
2185	2165.78	2.78			
2187.5	2168.39	2.74			
2190	2170.99	2.92			
2192.5	2173.59	3.04			
2195	2176.19	3.13			
2197.5	2178.80	3.19			
2200	2181.40	3.22			
2202.5	2184.00	3.19			
2205	2186.60	3.10			
2207.5	2189.21	2.96			
2210	2191.81	2.95			
2212.5	2194.31	2.82			
2215	2196.80	2.95			
2217.5	2199.30	2.97			
2220	2201.80	2.93			
2222.5	2204.29	2.85			
2225	2206.79	2.75			
2227.5	2209.29	2.78			
2230	2211.78	2.82			
2232.5	2214.28	2.85			
2235	2216.77	2.92			
2237.5	2219.45	3.16			
2240	2222.25	3.37			
2242.5	2225.05	3.23			
2245	2227.85	3.16			
2247.5	2230.64	3.08			
2250	2233.44	2.97			
2252.5	2236.24	2.81			
2255	2239.04	2.75			
2257.5	2241.83	2.68			
2260	2244.63	2.57			
2262.5	2247.37	2.66			
2265	2249.89	2.81			
2267.5	2252.41	2.73			
2270	2254.92	2.84			
2272.5	2257.44	2.86			
2275	2259.95	3.23			
2277.5	2262.47	3.16			
2280	2264.99	3.20			
2282.5	2267.50	3.27			
2285	2270.02	3.16			
2287.5	2272.54	3.05			
2290	2275.01	3.04			
2292.5	2277.47	2.82			
2295	2279.94	2.81			
2297.5	2282.40	2.63			
2300	2284.87	2.64			
2302.5	2287.33	2.72			
2305	2289.79	2.71			
2307.5	2292.26	2.79			
2310	2294.72	2.97			
2312.5	2297.18	3.06			
2315	2299.70	3.10			
2317.5	2302.31	3.11			
2320	2304.91	3.12			
2322.5	2307.51	2.96			
2325	2310.12	2.88			
2327.5	2312.72	3.00			
2330	2315.32	3.00			
2332.5	2317.93	2.88			
2335	2320.53	2.75			
2337.5	2323.13	2.65			
2340	2325.74	2.56			
2342.5	2328.39	2.69			
2345	2331.05	2.73			
2347.5	2333.70	2.61			
2350	2336.36	2.94			
2352.5	2339.01	3.08			
2355	2341.67	3.16			
2357.5	2344.33	3.32			
2360	2346.98	3.28			
2362.5	2349.64	3.12			
2365	2352.29	3.23			
2367.5	2354.83	2.99			
2370	2357.29	3.08			
2372.5	2359.75	2.99			
2375	2362.21	2.75			
2377.5	2364.66	2.74			
2380	2367.12	2.73			
2382.5	2369.58	2.60			
2385	2372.04	2.69			
2387.5	2374.50	2.84			
2390	2376.95	2.90			
2392.5	2379.40	2.96			
2395	2381.78	2.77			
2397.5	2384.16	2.82			
2400	2386.55	2.84			
2402.5	2388.93	3.03			
2405	2391.31	3.05			
2407.5	2393.70	2.77			
2410	2396.08	2.65			
2412.5	2398.46	2.73			
2415	2400.85	2.73			
2417.5	2403.23	2.69			
2420	2405.83	2.71			
2422.5	2408.48	2.89			
2425	2411.13	2.85			
2427.5	2413.78	3.02			
2430	2416.43	3.29			
2432.5	2419.08	3.53			
2435	2421.73	3.45			
2437.5	2424.38	3.50			
2440	2427.04	3.37			
2442.5	2429.69	3.36			
2445	2432.46	3.31			
2447.5	2435.42	3.27			
2450	2438.37	3.09			
2452.5	2441.33	3.05			
2455	2444.28	2.81			
2457.5	2447.24	2.75			
2460	2450.20	2.75			
2462.5	2453.15	2.57			
2465	2456.11	2.61			
2467.5	2459.06	2.67			
2470	2462.02	2.68			
2472.5	2464.80	2.79			
2475	2467.57	2.93			
2477.5	2470.35	3.06			
2480	2473.12	3.06			
2482.5	2475.90	3.32			
2485	2478.67	3.35			
2487.5	2481.45	3.52			
2490	2484.23	3.19			
2492.5	2487.00	3.01			
2495	2489.78	2.98			
2497.5	2492.45	2.79			
2500	2495.05	2.54			
2502.5	2497.66	2.71			
2505	2500.26	2.84			
2507.5	2502.86	2.78			
2510	2505.47	3.01			
2512.5	2508.07	3.12			
2515	2510.67	3.25			
2517.5	2513.28	3.48			
2520	2515.88	3.49			
2522.5	2518.50	3.42			
2525	2521.18	3.49			
2527.5	2523.86	3.39			
2530	2526.53	3.25			
2532.5	2529.21	3.29			
2535	2531.89	3.09			
2537.5	2534.57	3.10			
2540	2537.25	2.99			
2542.5	2539.93	2.71			
2545	2542.60	2.63			
2547.5	2545.28	2.54			
2550	2547.98	2.57			
2552.5	2550.69	2.64			
2555	2553.40	2.79			
2557.5	2556.11	2.75			
2560	2558.82	2.73			
2562.5	2561.53	2.74			
2565	2564.24	2.99			
2567.5	2566.95	2.89			
2570	2569.66	2.83			
2572.5	2572.37	2.83			
2575	2575.00	2.77			
2577.5	2577.51	2.68			
2580	2580.03	2.59			
2582.5	2582.54	2.62			
2585	2585.05	2.52			
2587.5	2587.56	2.63			
2590	2590.07	2.79			
2592.5	2592.58	2.81			
2595	2595.09	2.83			
2597.5	2597.60	3.10			
2600	2600.11	3.26			
2602.5	2602.66	3.22			
2605	2605.22	3.17			
2607.5	2607.77	3.21			
2610	2610.33	2.98			
2612.5	2612.89	3.00			
2615	2615.44	2.80			
2617.5	2618.00	2.81			
2620	2620.55	2.63			
2622.5	2623.11	2.60			
2625	2625.66	2.67			
2627.5	2628.16	2.62			
2630	2630.61	2.59			
2632.5	2633.07	2.80			
2635	2635.52	2.81			
2637.5	2637.97	2.84			
2640	2640.43	3.02			
2642.5	2642.88	3.08			
2645	2645.34	3.20			
2647.5	2647.79	3.05			
2650	2650.24	2.87			
2652.5	2652.66	2.77			
2655	2654.92	2.71			
2657.5	2657.18	2.50			
2660	2659.44	2.59			
2662.5	2661.71	2.41			
2665	2663.97	2.61			
2667.5	2666.23	2.60			
2670	2668.49	2.55			
2672.5	2670.75	2.56			
2675	2673.01	2.58			
2677.5	2675.27	2.72			
2680	2677.55	2.73			
2682.5	2679.83	2.90			
2685	2682.10	3.04			
2687.5	2684.38	3.11			
2690	2686.66	2.97			
2692.5	2688.94	2.89			
2695	2691.21	2.97			
2697.5	2693.49	2.93			
2700	2695.77	2.97			
2702.5	2698.05	2.84			
2705	2700.40	3.15			
2707.5	2702.87	3.12			
2710	2705.33	3.06			
2712.5	2707.80	3.12			
2715	2710.27	3.23			
2717.5	2712.73	3.16			
2720	2715.20	3.16			
2722.5	2717.67	3.13			
2725	2720.13	3.02			
2727.5	2722.60	2.97			
2730	2725.07	2.83			
2732.5	2727.81	2.75			
2735	2730.55	2.63			
2737.5	2733.29	2.48			
2740	2736.03	2.54			
2742.5	2738.77	2.40			
2745	2741.51	2.51			
2747.5	2744.26	2.45			
2750	2747.00	2.49			
2752.5	2749.74	2.57			
2755	2752.48	2.55			
2757.5	2755.23	2.52			
2760	2757.98	2.63			
2762.5	2760.73	2.60			
2765	2763.49	2.60			
2767.5	2766.24	2.51			
2770	2768.99	2.49			
2772.5	2771.74	2.64			
2775	2774.50	2.67			
2777.5	2777.25	2.59			
2780	2780.00	2.54			
2782.5	2782.73	2.52			
2785	2785.37	2.55			
2787.5	2788.01	2.60			
2790	2790.65	2.57			
2792.5	2793.29	2.62			
2795	2795.93	2.77			
2797.5	2798.57	2.76			
2800	2801.21	2.86			
2802.5	2803.86	3.10			
2805	2806.50	3.14			
2807.5	2809.14	3.09			
2810	2811.70	3.01			
2812.5	2814.24	3.02			
2815	2816.78	2.99			
2817.5	2819.32	2.81			
2820	2821.86	2.74			
2822.5	2824.41	2.62			
2825	2826.95	2.51			
2827.5	2829.49	2.48			
2830	2832.03	2.52			
2832.5	2834.57	2.47			
2835	2837.08	2.53			
2837.5	2839.55	2.63			
2840	2842.02	2.70			
2842.5	2844.49	2.78			
2845	2846.96	2.74			
2847.5	2849.43	2.86			
2850	2851.90	2.76			
2852.5	2854.37	2.78			
2855	2856.84	2.80			
2857.5	2859.31	2.69			
2860	2861.78	2.55			
2862.5	2864.62	2.61			
2865	2867.47	2.73			
2867.5	2870.31	2.67			
2870	2873.16	2.66			
2872.5	2876.01	2.59			
2875	2878.85	2.59			
2877.5	2881.70	2.83			
2880	2884.54	2.84			
2882.5	2887.39	2.81			
2885	2890.23	2.86			
2887.5	2893.03	2.82			
2890	2895.80	2.85			
2892.5	2898.56	2.70			
2895	2901.33	2.65			
2897.5	2904.09	2.50			
2900	2906.86	2.58			
2902.5	2909.62	2.57			
2905	2912.38	2.68			
2907.5	2915.15	2.64			
2910	2917.91	2.63			
2912.5	2920.65	2.66			
2915	2923.30	2.85			
2917.5	2925.94	2.77			
2920	2928.58	2.87			
2922.5	2931.23	2.86			
2925	2933.87	2.86			
2927.5	2936.51	2.69			
2930	2939.16	2.79			
2932.5	2941.80	2.87			
2935	2944.44	2.67			
2937.5	2947.09	2.54			
2940	2949.58	2.45			
2942.5	2952.03	2.31			
2945	2954.48	2.31			
2947.5	2956.93	2.42			
2950	2959.39	2.29			
2952.5	2961.84	2.28			
2955	2964.29	2.52			
2957.5	2966.74	2.59			
2960	2969.19	2.44			
2962.5	2971.65	2.54			
2965	2974.14	2.52			
2967.5	2976.69	2.71			
2970	2979.25	2.66			
2972.5	2981.80	2.69			
2975	2984.36	2.84			
2977.5	2986.91	2.79			
2980	2989.47	2.81			
2982.5	2992.02	2.62			
2985	2994.58	2.43			
2987.5	2997.14	2.51			
2990	2999.69	2.54			
2992.5	3002.18	2.57			
2995	3004.68	2.56			
2997.5	3007.17	2.58			
3000	3009.67	2.72			
3005	3014.65	2.80			
3010	3019.64	2.82			
3015	3024.63	2.88			
3020	3030.04	2.85			
3025	3035.55	2.68			
3030	3041.06	2.49			
3035	3046.57	2.45			
3040	3052.08	2.59			
3045	3057.58	2.67			
3050	3063.07	2.69			
3055	3068.55	2.50			
3060	3074.04	2.31			
3065	3079.53	2.41			
3070	3085.00	2.45			
3075	3090.46	2.46			
3080	3095.93	2.45			
3085	3101.39	2.30			
3090	3106.85	2.54			
3095	3112.26	2.54			
3100	3117.45	2.44			
3105	3122.64	2.42			
3110	3127.83	2.49			
3115	3133.02	2.58			
3120	3138.21	2.62			
3125	3143.34	2.70			
3130	3148.47	2.74			
3135	3153.59	2.81			
3140	3158.72	2.74			
3145	3163.85	2.71			
3150	3168.85	2.52			
3155	3173.82	2.31			
3160	3178.79	2.37			
3165	3183.76	2.40			
3170	3188.73	2.50			
3175	3193.66	2.55			
3180	3198.55	2.52			
3185	3203.45	2.44			
3190	3208.35	2.31			
3195	3213.25	2.45			
3200	3217.92	2.38			
3205	3222.23	2.36			
3210	3226.55	2.38			
3215	3230.86	2.56			
3220	3235.17	2.49			
3225	3239.49	2.57			
3230	3243.82	2.49			
3235	3248.16	2.60			
3240	3252.49	2.40			
3245	3256.82	2.40			
3250	3261.15	2.39			
3255	3265.80	2.53			
3260	3270.45	2.52			
3265	3275.10	2.68			
3270	3279.75	2.63			
3275	3284.40	2.69			
3280	3289.96	2.62			
3285	3295.76	2.76			
3290	3301.55	3.01			
3295	3307.34	3.10			
3300	3313.14	3.07			
3305	3318.38	2.78			
3310	3323.24	2.73			
3315	3328.11	2.58			
3320	3332.98	2.46			
3325	3337.84	2.56			
3330	3342.81	2.57			
3335	3347.91	2.61			
3340	3353.02	2.77			
3345	3358.13	2.67			
3350	3363.24	2.54			
3355	3368.38	2.58			
3360	3373.60	2.53			
3365	3378.83	2.47			
3370	3384.06	2.51			
3375	3389.29	2.71			
3380	3394.52	2.71			
3385	3398.98	2.61			
3390	3403.45	2.52			
3395	3407.92	2.44			
3400	3412.38	2.49			
3405	3416.85	2.50			
3410	3421.38	2.44			
3415	3425.93	2.35			
3420	3430.47	2.46			
3425	3435.02	2.56			
3430	3439.57	2.47			
3435	3444.44	2.26			
3440	3449.53	2.26			
3445	3454.63	2.40			
3450	3459.72	2.48			
3455	3464.81	2.39			
3460	3470.16	2.43			
3465	3475.88	2.59			
3470	3481.61	2.45			
3475	3487.33	2.28			
3480	3493.05	2.25			
3485	3498.68	2.36			
3490	3503.91	2.34			
3495	3509.14	2.42			
3500	3514.37	2.29			
3505	3519.60	2.31			
3510	3524.84	2.33			
3515	3529.58	2.40			
3520	3534.33	2.47			
3525	3539.08	2.54			
3530	3543.82	2.50			
3535	3548.57	2.37			
3540	3553.72	2.28			
3545	3558.97	2.37			
3550	3564.21	2.47			
3555	3569.46	2.48			
3560	3574.71	2.50			
3565	3579.73	2.41			
3570	3584.60	2.25			
3575	3589.47	2.30			
3580	3594.33	2.54			
3585	3599.20	2.52			
3590	3603.93	2.51			
3595	3608.44	2.35			
3600	3612.96	2.36			
3605	3617.47	2.45			
3610	3621.98	2.29			
3615	3626.57	2.40			
3620	3631.42	2.56			
3625	3636.27	2.69			
3630	3641.12	2.77			
3635	3645.97	2.65			
3640	3650.82	2.41			
3645	3655.77	2.34			
3650	3660.72	2.32			
3655	3665.67	2.50			
3660	3670.62	2.54			
3665	3675.56	2.76			
3670	3680.53	2.81			
3675	3685.50	2.57			
3680	3690.47	2.41			
3685	3695.43	2.34			
3690	3700.40	2.28			
3695	3705.49	2.38			
3700	3710.66	2.41			
3705	3715.82	2.46			
3710	3720.99	2.64			
3715	3726.16	2.65			
3720	3731.30	2.33			
3725	3736.40	2.19			
3730	3741.51	2.36			
3735	3746.61	2.29			
3740	3751.71	2.32			
3745	3756.74	2.56			
3750	3761.47	2.44			
3755	3766.21	2.34			
3760	3770.94	2.29			
3765	3775.67	2.25			
3770	3780.40	2.45			
3775	3785.13	2.44			
3780	3789.87	2.41			
3785	3794.61	2.33			
3790	3799.35	2.42			
3795	3804.08	2.57			
3800	3809.22	2.36			
3805	3814.46	2.46			
3810	3819.69	2.41			
3815	3824.93	2.36			
3820	3830.16	2.35			
3825	3835.29	2.58			
3830	3840.34	2.62			
3835	3845.39	2.41			
3840	3850.45	2.22			
3845	3855.50	2.24			
3850	3860.39	2.26			
3855	3865.05	2.25			
3860	3869.71	2.25			
3865	3874.37	2.53			
3870	3879.02	2.52			
3875	3883.83	2.61			
3880	3889.25	2.37			
3885	3894.67	2.31			
3890	3900.09	2.25			
3895	3905.51	2.42			
3900	3910.92	2.28			
3905	3915.97	2.28			
3910	3921.02	2.23			
3915	3926.06	2.43			
3920	3931.11	2.44			
3925	3936.15	2.27			
3930	3941.19	2.25			
3935	3946.23	2.19			
3940	3951.27	2.33			
3945	3956.31	2.40			
3950	3961.35	2.38			
3955	3966.42	2.26			
3960	3971.51	2.25			
3965	3976.59	2.30			
3970	3981.68	2.37			
3975	3986.77	2.37			
3980	3991.86	2.42			
3985	3996.97	2.42			
3990	4002.07	2.60			
3995	4007.18	2.66			
4000	4012.28	2.59			
4005	4017.27	2.52			
4010	4021.79	2.32			
4015	4026.31	2.31			
4020	4030.83	2.43			
4025	4035.35	2.38			
4030	4039.87	2.48			
4035	4044.01	2.53			
4040	4048.15	2.56			
4045	4052.29	2.52			
4050	4056.43	2.42			
4055	4060.57	2.42			
4060	4065.03	2.46			
4065	4069.57	2.37			
4070	4074.10	2.44			
4075	4078.64	2.38			
4080	4083.17	2.37			
4085	4087.75	2.39			
4090	4092.34	2.43			
4095	4096.94	2.43			
4100	4101.54	2.23			
4105	4106.13	2.24			
4110	4110.74	2.23			
4115	4115.35	2.27			
4120	4119.97	2.30			
4125	4124.58	2.36			
4130	4129.20	2.18			
4135	4133.75	2.34			
4140	4138.07	2.28			
4145	4142.38	2.34			
4150	4146.69	2.47			
4155	4151.01	2.52			
4160	4155.32	2.47			
4165	4159.89	2.36			
4170	4164.45	2.42			
4175	4169.01	2.35			
4180	4173.57	2.23			
4185	4178.14	2.22			
4190	4182.63	2.31			
4195	4187.10	2.40			
4200	4191.58	2.47			
4205	4196.05	2.40			
4210	4200.52	2.36			
4215	4204.99	2.21			
4220	4209.46	2.36			
4225	4213.93	2.34			
4230	4218.40	2.27			
4235	4222.87	2.39			
4240	4227.41	2.39			
4245	4232.06	2.42			
4250	4236.72	2.35			
4255	4241.37	2.46			
4260	4246.02	2.31			
4265	4250.84	2.32			
4270	4256.29	2.24			
4275	4261.75	2.42			
4280	4267.20	2.26			
4285	4272.66	2.31			
4290	4278.12	2.38			
4295	4284.29	2.39			
4300	4290.47	2.40			
4305	4296.65	2.24			
4310	4302.82	2.22			
4315	4309.00	2.21			
4320	4314.67	2.20			
4325	4320.21	2.19			
4330	4325.75	2.36			
4335	4331.29	2.21			
4340	4336.84	2.09			
4345	4342.49	2.23			
4350	4348.22	2.20			
4355	4353.95	2.25			
4360	4359.68	2.39			
4365	4365.41	2.43			
4370	4371.23	2.31			
4375	4377.17	2.25			
4380	4383.11	2.34			
4385	4389.05	2.12			
4390	4395.00	2.19			
4395	4400.86	2.30			
4400	4406.40	2.35			
4405	4411.95	2.44			
4410	4417.49	2.39			
4415	4423.03	2.49			
4420	4428.58	2.33			
4425	4433.43	2.30			
4430	4438.29	2.24			
4435	4443.15	2.28			
4440	4448.00	2.24			
4445	4452.86	2.26			
4450	4457.81	2.39			
4455	4462.79	2.31			
4460	4467.76	2.21			
4465	4472.74	2.21			
4470	4477.72	2.23			
4475	4482.62	2.22			
4480	4487.47	2.31			
4485	4492.32	2.28			
4490	4497.17	2.46			
4495	4502.02	2.46			
4500	4506.98	2.48			
4505	4512.09	2.43			
4510	4517.20	2.29			
4515	4522.31	2.35			
4520	4527.42	2.15			
4525	4532.48	2.37			
4530	4537.33	2.40			
4535	4542.19	2.45			
4540	4547.05	2.23			
4545	4551.91	2.17			
4550	4556.77	2.24			
4555	4561.91	2.26			
4560	4567.05	2.38			
4565	4572.19	2.29			
4570	4577.32	2.34			
4575	4582.46	2.52			
4580	4587.54	2.47			
4585	4592.60	2.46			
4590	4597.66	2.36			
4595	4602.72	2.36			
4600	4607.78	2.34			
4605	4613.05	2.45			
4610	4618.44	2.50			
4615	4623.83	2.41			
4620	4629.22	2.40			
4625	4634.62	2.37			
4630	4640.00	2.38			
4635	4645.37	2.31			
4640	4650.74	2.31			
4645	4656.11	2.29			
4650	4661.48	2.45			
4655	4666.83	2.49			
4660	4672.11	2.24			
4665	4677.40	2.33			
4670	4682.69	2.22			
4675	4687.97	2.28			
4680	4693.26	2.22			
4685	4699.45	2.42			
4690	4705.64	2.53			
4695	4711.83	2.44			
4700	4718.02	2.49			
4705	4724.21	2.33			
4710	4730.05	2.28			
4715	4735.80	2.39			
4720	4741.55	2.31			
4725	4747.29	2.49			
4730	4753.04	2.50			
4735	4758.72	2.45			
4740	4764.34	2.27			
4745	4769.97	2.32			
4750	4775.59	2.40			
4755	4781.22	2.22			
4760	4786.63	2.28			
4765	4791.72	2.36			
4770	4796.82	2.56			
4775	4801.91	2.53			
4780	4807.01	2.36			
4785	4811.94	2.35			
4790	4816.22	2.29			
4795	4820.49	2.32			
4800	4824.77	2.35			
4805	4829.05	2.35			
4810	4833.33	2.51			
4815	4837.91	2.51			
4820	4842.49	2.39			
4825	4847.08	2.19			
4830	4851.66	2.21			
4835	4856.24	2.32			
4840	4860.51	2.40			
4845	4864.71	2.60			
4850	4868.90	2.66			
4855	4873.10	2.44			
4860	4877.29	2.42			
4865	4881.14	2.34			
4870	4884.76	2.24			
4875	4888.37	2.22			
4880	4891.99	2.27			
4885	4895.61	2.54			
4890	4899.64	2.63			
4895	4904.29	2.66			
4900	4908.94	2.51			
4905	4913.59	2.39			
4910	4918.24	2.21			
4915	4922.98	2.21			
4920	4928.05	2.32			
4925	4933.13	2.13			
4930	4938.20	2.27			
4935	4943.27	2.39			
4940	4948.35	2.43			
4945	4953.57	2.39			
4950	4958.80	2.41			
4955	4964.03	2.20			
4960	4969.26	2.22			
4965	4974.49	2.27			
4970	4979.91	2.29			
4975	4985.38	2.30			
4980	4990.85	2.53			
4985	4996.31	2.31			
4990	5001.78	2.10			
4995	5006.36	2.21			
5000	5010.34	2.15			
5005	5014.32	2.31			
5010	5018.30	2.30			
5015	5022.28	2.23			
5020	5026.42	2.10			
5025	5030.79	2.10			
5030	5035.16	2.13			
5035	5039.54	2.15			
5040	5043.91	2.42			
5045	5048.30	2.53			
5050	5052.74	2.40			
5055	5057.19	2.42			
5060	5061.63	2.21			
5065	5066.08	2.26			
5070	5070.52	2.29			
5075	5074.41	2.05			
5080	5078.29	2.14			
5085	5082.18	2.17			
5090	5086.07	2.02			
5095	5089.95	2.24			
5100	5093.40	2.36			
5105	5096.75	2.40			
5110	5100.10	2.28			
5115	5103.44	2.22			
5120	5106.79	2.16			
5125	5111.51	2.08			
5130	5117.16	2.04			
5135	5122.81	2.01			
5140	5128.46	2.30			
5145	5134.11	2.26			
5150	5140.28	2.25			
5155	5147.20	2.27			
5160	5154.13	2.18			
5165	5161.06	2.31			
5170	5167.98	2.38			
5175	5174.75	2.57			
5180	5180.85	2.47			
5185	5186.95	2.38			
5190	5193.05	2.36			
5195	5199.15	2.18			
5200	5205.25	2.22			
5205	5209.69	2.36			
5210	5214.12	2.32			
5215	5218.55	2.23			
5220	5222.99	2.20			
5225	5227.42	2.29			
5230	5231.80	2.34			
5235	5236.16	2.13			
5240	5240.53	2.28			
5245	5244.89	2.33			
5250	5249.26	2.42			
5255	5253.73	2.45			
5260	5258.28	2.37			
5265	5262.83	2.34			
5270	5267.37	2.16			
5275	5271.92	2.25			
5280	5276.82	2.25			
5285	5282.26	2.16			
5290	5287.69	2.28			
5295	5293.12	2.33			
5300	5298.55	2.27			
5305	5304.00	2.15			
5310	5310.00	2.15			
5315	5315.00	2.20			
5320	5320.00	2.27			
5325	5325.00	2.05			
